SucursalId,NombreSucursal,Direccion,LocalidadId,ProvinciaId,CodigoPostal,EstadoSucursalId,Email,Telefono,FechaApertura,Latitud,Longitud,CreatedAt,UpdatedAt,IsDeleted
652,Sucursal CHU-0652,Calle 548,83,17,1853,1,sucursal652@empresa.local,+54 756 772758,2025-04-09,-48.120332,-64.131901,2025-04-09,2026-03-30,0
653,Sucursal MEN-0653,Calle 5106,31,4,6140,1,sucursal653@empresa.local,+54 689 186226,2024-07-23,-50.453498,-68.007929,2024-07-23,2026-04-27,0
654,Sucursal MIS-0654,Calle 2231,47,8,7722,1,sucursal654@empresa.local,+54 911 434914,2025-10-26,-39.552323,-55.529883,2025-10-26,2026-05-09,0
655,Sucursal BUE-0655,Calle 4716,6,1,4254,1,sucursal655@empresa.local,+54 186 534631,2025-08-30,-42.236814,-65.130116,2025-08-30,2026-02-13,0
656,Sucursal CÓR-0656,Calle 439,16,2,1376,3,sucursal656@empresa.local,+54 671 778540,2025-08-07,-34.415899,-68.425855,2025-08-07,2025-11-29,0
657,Sucursal BUE-0657,Calle 915,4,1,7570,1,sucursal657@empresa.local,+54 732 549737,2024-09-25,-34.787433,-70.014976,2024-09-25,2025-03-16,0
658,Sucursal CAB-0658,Calle 331,115,24,9615,1,sucursal658@empresa.local,+54 545 910926,2025-08-03,-24.56035,-63.925843,2025-08-03,2025-10-02,0
659,Sucursal MEN-0659,Calle 3221,34,4,5361,1,sucursal659@empresa.local,+54 394 882702,2025-12-31,-38.186619,-70.396013,2025-12-31,2026-02-21,0
660,Sucursal LA -0660,Calle 3202,98,20,7853,1,sucursal660@empresa.local,+54 284 528368,2026-04-23,-28.641167,-72.424538,2026-04-23,2026-05-29,0
661,Sucursal CAB-0661,Calle 6156,116,24,8506,1,sucursal661@empresa.local,+54 187 110821,2025-04-06,-38.995789,-55.57113,2025-04-06,2025-08-11,0
662,Sucursal CAB-0662,Calle 7035,116,24,5198,1,sucursal662@empresa.local,+54 174 199907,2024-08-05,-36.176001,-71.957748,2024-08-05,2025-09-01,0
663,Sucursal CAB-0663,Calle 187,113,24,5155,1,sucursal663@empresa.local,+54 616 749758,2024-12-28,-41.809994,-53.449523,2024-12-28,2025-02-12,0
664,Sucursal MEN-0664,Calle 9610,34,4,3938,1,sucursal664@empresa.local,+54 366 278117,2025-07-26,-37.880105,-54.393461,2025-07-26,2025-08-16,0
665,Sucursal SAN-0665,Calle 7193,106,22,3323,1,sucursal665@empresa.local,+54 366 222517,2024-11-20,-43.975373,-53.429668,2024-11-20,2026-05-17,0
666,Sucursal SAN-0666,Calle 7146,22,3,5635,2,sucursal666@empresa.local,+54 997 376002,2024-10-14,-34.38619,-57.768722,2024-10-14,2025-10-18,1
667,Sucursal CÓR-0667,Calle 2578,13,2,8208,2,sucursal667@empresa.local,+54 154 298096,2024-11-19,-49.244134,-68.402789,2024-11-19,2026-04-06,1
668,Sucursal CÓR-0668,Calle 8208,11,2,1668,1,sucursal668@empresa.local,+54 552 473838,2025-03-22,-22.357805,-61.78291,2025-03-22,2025-05-20,0
669,Sucursal CÓR-0669,Calle 2125,20,2,6727,1,sucursal669@empresa.local,+54 195 313630,2026-01-07,-26.21846,-69.386901,2026-01-07,2026-02-13,0
670,Sucursal BUE-0670,Calle 9695,7,1,4479,1,sucursal670@empresa.local,+54 697 104326,2024-10-06,-37.167507,-61.584244,2024-10-06,2026-05-05,0
671,Sucursal CÓR-0671,Calle 1645,18,2,6384,1,sucursal671@empresa.local,+54 126 398090,2026-02-25,-32.198005,-59.387212,2026-02-25,2026-04-29,0
672,Sucursal CÓR-0672,Calle 2619,17,2,1473,1,sucursal672@empresa.local,+54 183 582589,2024-04-18,-27.417625,-59.809214,2024-04-18,2025-03-15,0
673,Sucursal CÓR-0673,Calle 5497,19,2,1718,2,sucursal673@empresa.local,+54 771 752596,2025-08-31,-23.571329,-66.501691,2025-08-31,2025-09-02,0
674,Sucursal COR-0674,Calle 3563,55,10,1797,2,sucursal674@empresa.local,+54 920 774909,2025-08-05,-44.945472,-57.037061,2025-08-05,2025-10-10,0
675,Sucursal SAN-0675,Calle 4280,24,3,3916,1,sucursal675@empresa.local,+54 345 908323,2024-04-04,-26.303504,-71.216234,2024-04-04,2025-05-17,0
676,Sucursal LA -0676,Calle 4768,97,20,3525,1,sucursal676@empresa.local,+54 223 413048,2026-03-09,-38.292957,-64.352832,2026-03-09,2026-04-29,0
677,Sucursal FOR-0677,Calle 2251,80,16,6882,1,sucursal677@empresa.local,+54 781 200780,2025-12-02,-27.374308,-62.746935,2025-12-02,2026-05-05,0
678,Sucursal SAN-0678,Calle 9325,21,3,7931,2,sucursal678@empresa.local,+54 192 893237,2025-05-02,-40.478837,-65.635279,2025-05-02,2025-09-16,1
679,Sucursal MEN-0679,Calle 7694,30,4,4673,1,sucursal679@empresa.local,+54 763 819571,2025-06-09,-31.163665,-54.386648,2025-06-09,2025-11-30,0
680,Sucursal SAN-0680,Calle 7771,23,3,8165,1,sucursal680@empresa.local,+54 181 940480,2024-03-26,-38.716436,-70.027869,2024-03-26,2025-01-17,0
681,Sucursal BUE-0681,Calle 8670,6,1,8007,2,sucursal681@empresa.local,+54 402 696152,2026-05-11,-52.472695,-71.46935,2026-05-11,2026-05-26,1
682,Sucursal BUE-0682,Calle 9413,5,1,5151,1,sucursal682@empresa.local,+54 463 367240,2024-04-06,-35.261828,-57.627065,2024-04-06,2025-07-25,0
683,Sucursal BUE-0683,Calle 3085,1,1,7438,1,sucursal683@empresa.local,+54 146 187336,2025-04-18,-40.67995,-58.912429,2025-04-18,2025-07-18,0
684,Sucursal CÓR-0684,Calle 4442,13,2,6592,1,sucursal684@empresa.local,+54 992 949352,2026-02-14,-48.009865,-69.298252,2026-02-14,2026-06-09,0
685,Sucursal SAN-0685,Calle 7207,59,11,9755,1,sucursal685@empresa.local,+54 118 106131,2026-06-11,-41.362117,-72.733908,2026-06-11,2026-06-14,0
686,Sucursal MEN-0686,Calle 9961,33,4,8974,1,sucursal686@empresa.local,+54 410 748543,2025-02-18,-27.979761,-60.665103,2025-02-18,2026-05-08,0
687,Sucursal ENT-0687,Calle 5058,39,6,2435,2,sucursal687@empresa.local,+54 228 241677,2025-11-22,-53.555971,-70.76175,2025-11-22,2026-03-03,1
688,Sucursal CAB-0688,Calle 2478,116,24,4961,3,sucursal688@empresa.local,+54 546 982995,2024-08-02,-33.966107,-57.199769,2024-08-02,2025-12-07,0
689,Sucursal BUE-0689,Calle 7865,8,1,7912,1,sucursal689@empresa.local,+54 122 222115,2025-04-19,-48.684624,-69.951555,2025-04-19,2025-07-03,0
690,Sucursal SAL-0690,Calle 7464,44,7,4975,2,sucursal690@empresa.local,+54 306 409153,2025-04-27,-35.778225,-56.323229,2025-04-27,2025-05-07,1
691,Sucursal BUE-0691,Calle 6910,1,1,9121,1,sucursal691@empresa.local,+54 854 706770,2025-12-31,-34.933134,-61.913909,2025-12-31,2026-04-20,0
692,Sucursal CÓR-0692,Calle 9783,12,2,8993,1,sucursal692@empresa.local,+54 337 848987,2025-05-12,-52.05745,-72.619607,2025-05-12,2026-01-29,0
693,Sucursal SAN-0693,Calle 7855,26,3,2915,1,sucursal693@empresa.local,+54 606 752944,2024-10-01,-23.953137,-66.064718,2024-10-01,2025-12-02,0
694,Sucursal ENT-0694,Calle 7788,42,6,6633,1,sucursal694@empresa.local,+54 548 343377,2024-10-21,-37.75565,-61.246826,2024-10-21,2025-05-05,0
695,Sucursal TUC-0695,Calle 2248,37,5,5806,2,sucursal695@empresa.local,+54 840 845941,2026-05-23,-41.508121,-64.662778,2026-05-23,2026-06-21,0
696,Sucursal MEN-0696,Calle 2754,32,4,4394,1,sucursal696@empresa.local,+54 389 824248,2025-04-28,-30.023862,-59.658871,2025-04-28,2026-06-11,0
697,Sucursal BUE-0697,Calle 1753,6,1,7815,1,sucursal697@empresa.local,+54 605 418402,2025-09-12,-46.488995,-61.86339,2025-09-12,2026-05-21,0
698,Sucursal CAB-0698,Calle 2698,117,24,3862,1,sucursal698@empresa.local,+54 947 627935,2024-09-24,-52.97696,-71.726688,2024-09-24,2025-09-24,0
699,Sucursal CÓR-0699,Calle 3771,18,2,8968,1,sucursal699@empresa.local,+54 364 456855,2024-05-03,-28.883654,-57.612522,2024-05-03,2025-11-29,0
700,Sucursal JUJ-0700,Calle 8544,67,13,2706,1,sucursal700@empresa.local,+54 823 152871,2024-06-03,-24.347773,-64.243466,2024-06-03,2026-05-10,0
701,Sucursal CÓR-0701,Calle 1769,20,2,1687,3,sucursal701@empresa.local,+54 619 210531,2024-04-23,-48.654518,-70.638813,2024-04-23,2024-08-09,0
702,Sucursal BUE-0702,Calle 7333,9,1,9288,1,sucursal702@empresa.local,+54 610 868136,2026-01-15,-26.144233,-69.914085,2026-01-15,2026-03-30,0
703,Sucursal CÓR-0703,Calle 7294,15,2,7811,3,sucursal703@empresa.local,+54 887 906389,2024-05-05,-53.789198,-56.303733,2024-05-05,2024-11-27,0
704,Sucursal CÓR-0704,Calle 4458,20,2,7101,1,sucursal704@empresa.local,+54 832 891512,2024-06-24,-40.719725,-60.411192,2024-06-24,2024-09-19,0
705,Sucursal BUE-0705,Calle 3838,10,1,3260,1,sucursal705@empresa.local,+54 921 549653,2025-06-26,-40.770899,-64.813814,2025-06-26,2026-01-27,0
706,Sucursal CÓR-0706,Calle 6027,20,2,1487,3,sucursal706@empresa.local,+54 553 252656,2026-03-24,-29.35514,-58.647485,2026-03-24,2026-06-19,0
707,Sucursal SAN-0707,Calle 6680,23,3,3692,1,sucursal707@empresa.local,+54 544 164454,2024-12-12,-41.415479,-72.258125,2024-12-12,2025-10-30,0
708,Sucursal CAB-0708,Calle 8616,113,24,5845,1,sucursal708@empresa.local,+54 529 521530,2025-08-11,-25.654949,-58.984192,2025-08-11,2025-09-09,0
709,Sucursal SAN-0709,Calle 229,104,22,5583,1,sucursal709@empresa.local,+54 640 740051,2024-11-17,-24.545581,-58.994099,2024-11-17,2025-11-04,0
710,Sucursal CÓR-0710,Calle 7344,19,2,6656,1,sucursal710@empresa.local,+54 931 919528,2025-07-11,-33.239776,-57.491993,2025-07-11,2026-05-26,0
711,Sucursal TIE-0711,Calle 6489,107,23,3064,1,sucursal711@empresa.local,+54 632 667059,2025-07-04,-44.914308,-71.143609,2025-07-04,2025-12-22,0
712,Sucursal SAN-0712,Calle 483,25,3,1456,1,sucursal712@empresa.local,+54 915 666160,2026-02-14,-35.039885,-68.173204,2026-02-14,2026-03-26,0
713,Sucursal JUJ-0713,Calle 1082,69,13,7110,1,sucursal713@empresa.local,+54 365 757446,2025-06-01,-37.76002,-70.52374,2025-06-01,2025-07-27,0
714,Sucursal SAN-0714,Calle 9478,63,12,1085,2,sucursal714@empresa.local,+54 564 455446,2025-04-04,-22.545582,-56.892249,2025-04-04,2025-09-03,0
715,Sucursal SAN-0715,Calle 5839,26,3,5902,2,sucursal715@empresa.local,+54 391 799318,2025-10-04,-28.886744,-58.702911,2025-10-04,2026-01-31,0
716,Sucursal MIS-0716,Calle 5471,48,8,9461,1,sucursal716@empresa.local,+54 696 301908,2024-09-10,-27.669033,-65.774649,2024-09-10,2024-12-26,0
717,Sucursal BUE-0717,Calle 1442,4,1,2511,1,sucursal717@empresa.local,+54 163 545526,2026-04-28,-25.567703,-63.474939,2026-04-28,2026-06-19,0
718,Sucursal CÓR-0718,Calle 9737,19,2,9502,1,sucursal718@empresa.local,+54 897 513959,2025-06-22,-26.095527,-61.313924,2025-06-22,2026-01-14,0
719,Sucursal MEN-0719,Calle 6930,31,4,3668,2,sucursal719@empresa.local,+54 247 630354,2025-12-06,-49.932033,-58.776989,2025-12-06,2026-04-10,1
720,Sucursal SAL-0720,Calle 3583,44,7,8461,3,sucursal720@empresa.local,+54 584 134191,2024-04-30,-30.112118,-54.118609,2024-04-30,2026-04-11,0
721,Sucursal CÓR-0721,Calle 1907,16,2,2980,2,sucursal721@empresa.local,+54 478 699538,2025-09-08,-44.733102,-62.54445,2025-09-08,2026-04-05,1
722,Sucursal CÓR-0722,Calle 558,13,2,3340,1,sucursal722@empresa.local,+54 245 921866,2024-10-28,-35.132024,-72.026979,2024-10-28,2026-03-09,0
723,Sucursal CAB-0723,Calle 8108,111,24,1034,2,sucursal723@empresa.local,+54 225 674134,2024-08-08,-42.843234,-55.591469,2024-08-08,2025-02-11,1
724,Sucursal SAN-0724,Calle 7886,26,3,3175,1,sucursal724@empresa.local,+54 880 245251,2024-12-11,-37.847556,-63.781277,2024-12-11,2026-01-01,0
725,Sucursal CÓR-0725,Calle 5428,19,2,2463,1,sucursal725@empresa.local,+54 919 755119,2026-06-06,-32.735926,-64.807433,2026-06-06,2026-06-29,0
726,Sucursal BUE-0726,Calle 7359,10,1,5544,1,sucursal726@empresa.local,+54 761 192830,2025-07-07,-26.289486,-58.855827,2025-07-07,2025-07-30,0
727,Sucursal SAN-0727,Calle 9292,26,3,3028,3,sucursal727@empresa.local,+54 759 686523,2025-12-25,-51.275135,-53.896633,2025-12-25,2026-03-14,0
728,Sucursal SAN-0728,Calle 3203,24,3,8796,1,sucursal728@empresa.local,+54 614 119570,2025-08-06,-50.150938,-54.276364,2025-08-06,2026-04-30,0
729,Sucursal BUE-0729,Calle 4118,8,1,8278,1,sucursal729@empresa.local,+54 186 946118,2026-03-16,-36.926596,-66.591377,2026-03-16,2026-04-11,0
730,Sucursal SAN-0730,Calle 7260,27,3,3957,1,sucursal730@empresa.local,+54 524 125225,2024-01-24,-26.491251,-66.652351,2024-01-24,2025-01-06,0
731,Sucursal CÓR-0731,Calle 2855,11,2,5675,1,sucursal731@empresa.local,+54 247 291542,2024-04-11,-45.822255,-71.207429,2024-04-11,2025-10-17,0
732,Sucursal CÓR-0732,Calle 5429,13,2,3973,1,sucursal732@empresa.local,+54 127 847949,2024-06-22,-52.127943,-65.201206,2024-06-22,2024-08-21,0
733,Sucursal CÓR-0733,Calle 6252,13,2,2981,1,sucursal733@empresa.local,+54 153 312398,2024-11-27,-46.332065,-61.059908,2024-11-27,2025-08-18,0
734,Sucursal BUE-0734,Calle 1985,10,1,5412,1,sucursal734@empresa.local,+54 162 433799,2025-05-31,-39.125647,-64.858471,2025-05-31,2025-12-14,0
735,Sucursal SAN-0735,Calle 4509,21,3,2663,1,sucursal735@empresa.local,+54 352 900040,2024-08-27,-36.249362,-57.295716,2024-08-27,2024-09-15,0
736,Sucursal CÓR-0736,Calle 8299,13,2,4333,1,sucursal736@empresa.local,+54 901 249282,2024-03-26,-42.054233,-53.293826,2024-03-26,2026-01-06,0
737,Sucursal RÍO-0737,Calle 9195,72,14,8401,1,sucursal737@empresa.local,+54 142 101049,2025-03-09,-27.995401,-53.777711,2025-03-09,2026-06-18,0
738,Sucursal MEN-0738,Calle 1085,30,4,8900,1,sucursal738@empresa.local,+54 379 726909,2024-06-20,-45.971553,-59.400044,2024-06-20,2024-06-20,0
739,Sucursal CAB-0739,Calle 8461,117,24,5609,3,sucursal739@empresa.local,+54 146 269257,2024-08-05,-30.346146,-61.738368,2024-08-05,2026-03-27,0
740,Sucursal CÓR-0740,Calle 9217,13,2,5578,1,sucursal740@empresa.local,+54 999 552945,2024-05-05,-47.252794,-62.903595,2024-05-05,2024-09-25,0
741,Sucursal FOR-0741,Calle 7517,79,16,5473,2,sucursal741@empresa.local,+54 351 794447,2024-12-16,-22.543298,-66.167404,2024-12-16,2025-09-09,0
742,Sucursal MEN-0742,Calle 133,28,4,8807,1,sucursal742@empresa.local,+54 104 110043,2025-12-09,-32.473395,-64.736739,2025-12-09,2026-01-12,0
743,Sucursal CAB-0743,Calle 8916,111,24,2329,1,sucursal743@empresa.local,+54 906 780627,2026-02-19,-33.159473,-62.227013,2026-02-19,2026-05-30,0
744,Sucursal CAB-0744,Calle 2122,111,24,6783,3,sucursal744@empresa.local,+54 932 494659,2025-03-31,-27.521061,-65.840685,2025-03-31,2026-03-10,0
745,Sucursal BUE-0745,Calle 2144,7,1,8580,1,sucursal745@empresa.local,+54 479 302365,2025-12-14,-39.773515,-68.569585,2025-12-14,2025-12-16,0
746,Sucursal BUE-0746,Calle 3237,1,1,2474,1,sucursal746@empresa.local,+54 935 743241,2025-12-27,-33.99243,-56.83171,2025-12-27,2026-03-28,0
747,Sucursal BUE-0747,Calle 4699,9,1,9074,2,sucursal747@empresa.local,+54 820 841309,2025-01-06,-34.607137,-72.857292,2025-01-06,2025-02-12,0
748,Sucursal MEN-0748,Calle 8297,31,4,9093,1,sucursal748@empresa.local,+54 274 678588,2024-10-11,-47.799352,-58.223703,2024-10-11,2026-05-16,0
749,Sucursal MEN-0749,Calle 9736,34,4,3101,1,sucursal749@empresa.local,+54 863 168209,2024-06-28,-49.922211,-54.328732,2024-06-28,2024-09-02,0
750,Sucursal LA -0750,Calle 3243,98,20,1378,2,sucursal750@empresa.local,+54 809 810656,2026-01-16,-36.945871,-67.941579,2026-01-16,2026-03-27,0
751,Sucursal CÓR-0751,Calle 5392,19,2,8086,2,sucursal751@empresa.local,+54 964 526640,2025-10-18,-45.230861,-59.39653,2025-10-18,2025-11-13,0
752,Sucursal CÓR-0752,Calle 3778,15,2,1769,1,sucursal752@empresa.local,+54 384 540467,2026-06-24,-36.962871,-66.675161,2026-06-24,2026-06-29,0
753,Sucursal CÓR-0753,Calle 515,17,2,4696,1,sucursal753@empresa.local,+54 806 544407,2026-06-20,-23.351178,-54.660096,2026-06-20,2026-06-29,0
754,Sucursal BUE-0754,Calle 1684,8,1,1456,1,sucursal754@empresa.local,+54 591 552931,2024-03-05,-28.14211,-61.149385,2024-03-05,2025-12-06,0
755,Sucursal MEN-0755,Calle 1866,30,4,8759,1,sucursal755@empresa.local,+54 344 457356,2024-09-13,-27.35944,-56.567324,2024-09-13,2025-05-24,0
756,Sucursal SAN-0756,Calle 9929,23,3,8184,1,sucursal756@empresa.local,+54 882 200318,2024-03-15,-33.98884,-61.421311,2024-03-15,2026-05-18,0
757,Sucursal BUE-0757,Calle 5232,4,1,2065,1,sucursal757@empresa.local,+54 901 233730,2024-02-04,-52.015929,-56.952258,2024-02-04,2025-02-24,0
758,Sucursal BUE-0758,Calle 1768,3,1,1914,1,sucursal758@empresa.local,+54 672 154738,2025-03-18,-44.562663,-65.37089,2025-03-18,2025-04-20,0
759,Sucursal BUE-0759,Calle 273,4,1,8428,1,sucursal759@empresa.local,+54 493 586758,2024-08-26,-28.55473,-55.401237,2024-08-26,2026-05-01,0
760,Sucursal MEN-0760,Calle 525,29,4,8439,1,sucursal760@empresa.local,+54 629 444136,2025-11-22,-35.189973,-70.839868,2025-11-22,2026-06-10,0
761,Sucursal BUE-0761,Calle 9491,1,1,3064,1,sucursal761@empresa.local,+54 752 633618,2025-08-30,-45.798845,-64.57986,2025-08-30,2025-12-07,0
762,Sucursal CHA-0762,Calle 822,51,9,1991,1,sucursal762@empresa.local,+54 230 426806,2024-09-05,-35.295287,-62.737485,2024-09-05,2025-01-23,0
763,Sucursal MEN-0763,Calle 2485,32,4,3415,1,sucursal763@empresa.local,+54 580 423668,2025-08-20,-34.693456,-67.178721,2025-08-20,2026-05-24,0
764,Sucursal CAB-0764,Calle 2469,116,24,1939,1,sucursal764@empresa.local,+54 343 631741,2025-11-04,-27.786119,-61.811002,2025-11-04,2026-04-26,0
765,Sucursal BUE-0765,Calle 3397,3,1,2120,1,sucursal765@empresa.local,+54 449 298553,2024-07-24,-32.628476,-59.104368,2024-07-24,2026-05-10,0
766,Sucursal CAB-0766,Calle 5009,116,24,7859,1,sucursal766@empresa.local,+54 436 270162,2024-12-05,-50.644867,-55.47789,2024-12-05,2025-11-13,0
767,Sucursal CAB-0767,Calle 3754,112,24,4772,1,sucursal767@empresa.local,+54 577 754227,2024-01-04,-47.179568,-63.385076,2024-01-04,2025-10-19,0
768,Sucursal JUJ-0768,Calle 3463,67,13,7558,3,sucursal768@empresa.local,+54 288 966212,2026-04-06,-22.323903,-65.743657,2026-04-06,2026-05-24,0
769,Sucursal BUE-0769,Calle 4860,3,1,8215,1,sucursal769@empresa.local,+54 299 762002,2024-04-27,-35.258035,-57.689345,2024-04-27,2024-09-19,0
770,Sucursal BUE-0770,Calle 2953,2,1,4587,1,sucursal770@empresa.local,+54 368 853754,2024-07-21,-48.422895,-56.049316,2024-07-21,2025-05-07,0
771,Sucursal BUE-0771,Calle 1757,10,1,1343,1,sucursal771@empresa.local,+54 951 810360,2024-06-29,-49.608207,-59.902616,2024-06-29,2025-03-24,0
772,Sucursal TIE-0772,Calle 7574,108,23,4934,1,sucursal772@empresa.local,+54 478 948809,2024-08-03,-42.084792,-69.572804,2024-08-03,2025-06-11,0
773,Sucursal SAN-0773,Calle 1171,23,3,2941,3,sucursal773@empresa.local,+54 247 237148,2025-09-30,-28.56326,-69.166374,2025-09-30,2026-05-10,0
774,Sucursal CÓR-0774,Calle 4106,16,2,1756,1,sucursal774@empresa.local,+54 881 745952,2025-09-05,-35.205572,-55.911291,2025-09-05,2026-04-12,0
775,Sucursal CÓR-0775,Calle 4688,12,2,3071,1,sucursal775@empresa.local,+54 971 632959,2024-09-10,-23.011702,-55.283314,2024-09-10,2024-11-03,0
776,Sucursal BUE-0776,Calle 1162,9,1,3743,1,sucursal776@empresa.local,+54 620 506968,2025-04-26,-29.958143,-60.098569,2025-04-26,2026-06-04,0
777,Sucursal SAN-0777,Calle 5372,22,3,7125,1,sucursal777@empresa.local,+54 638 828246,2025-04-20,-38.534494,-53.884962,2025-04-20,2025-07-20,0
778,Sucursal CÓR-0778,Calle 3494,20,2,4596,1,sucursal778@empresa.local,+54 307 574040,2025-10-15,-26.378616,-65.082,2025-10-15,2025-11-02,0
779,Sucursal CÓR-0779,Calle 6229,13,2,5170,2,sucursal779@empresa.local,+54 663 188876,2025-08-08,-49.70143,-71.319437,2025-08-08,2025-10-27,1
780,Sucursal CÓR-0780,Calle 5611,15,2,7981,1,sucursal780@empresa.local,+54 561 590262,2025-04-21,-40.159819,-65.649761,2025-04-21,2026-01-08,0
781,Sucursal SAN-0781,Calle 7336,22,3,4830,1,sucursal781@empresa.local,+54 371 776703,2024-01-26,-51.57157,-54.970483,2024-01-26,2024-07-27,0
782,Sucursal CÓR-0782,Calle 1380,12,2,5528,1,sucursal782@empresa.local,+54 333 203189,2025-07-13,-50.205188,-65.795262,2025-07-13,2026-06-07,0
783,Sucursal SAN-0783,Calle 4196,24,3,5959,1,sucursal783@empresa.local,+54 863 955181,2025-11-22,-29.408549,-56.091035,2025-11-22,2026-02-14,0
784,Sucursal BUE-0784,Calle 8998,8,1,5278,1,sucursal784@empresa.local,+54 108 907483,2024-05-21,-44.416827,-56.553823,2024-05-21,2026-06-30,0
785,Sucursal RÍO-0785,Calle 9601,72,14,1194,1,sucursal785@empresa.local,+54 583 785864,2025-02-19,-37.595297,-57.776789,2025-02-19,2026-04-15,0
786,Sucursal BUE-0786,Calle 7873,6,1,4829,1,sucursal786@empresa.local,+54 628 715517,2024-08-20,-28.848811,-57.847574,2024-08-20,2025-03-22,0
787,Sucursal CHA-0787,Calle 5229,51,9,4077,1,sucursal787@empresa.local,+54 539 907540,2026-03-21,-23.858247,-64.646243,2026-03-21,2026-03-31,0
788,Sucursal CÓR-0788,Calle 2376,19,2,3102,3,sucursal788@empresa.local,+54 412 873644,2024-01-31,-53.690203,-56.791972,2024-01-31,2025-02-17,0
789,Sucursal SAN-0789,Calle 6708,90,18,9808,1,sucursal789@empresa.local,+54 406 441919,2025-03-05,-35.217437,-61.648451,2025-03-05,2025-10-08,0
790,Sucursal BUE-0790,Calle 6347,2,1,4345,1,sucursal790@empresa.local,+54 500 166803,2024-12-04,-36.896301,-69.233226,2024-12-04,2026-01-08,0
791,Sucursal BUE-0791,Calle 5091,5,1,2527,1,sucursal791@empresa.local,+54 275 209380,2025-04-07,-32.403663,-69.447278,2025-04-07,2026-02-28,0
792,Sucursal SAN-0792,Calle 3360,87,18,2138,1,sucursal792@empresa.local,+54 495 397604,2024-01-28,-47.411447,-67.177889,2024-01-28,2024-08-06,0
793,Sucursal SAN-0793,Calle 280,23,3,3815,1,sucursal793@empresa.local,+54 434 530819,2025-01-12,-41.484631,-53.208098,2025-01-12,2026-06-26,0
794,Sucursal BUE-0794,Calle 6473,6,1,4382,1,sucursal794@empresa.local,+54 233 315667,2026-01-30,-44.08777,-56.642078,2026-01-30,2026-02-16,0
795,Sucursal MEN-0795,Calle 9725,33,4,4325,1,sucursal795@empresa.local,+54 614 851589,2025-08-11,-32.08525,-67.49118,2025-08-11,2026-01-16,0
796,Sucursal BUE-0796,Calle 6641,1,1,5044,1,sucursal796@empresa.local,+54 638 444867,2024-03-06,-24.870319,-55.415212,2024-03-06,2026-06-28,0
797,Sucursal CÓR-0797,Calle 4817,20,2,8476,1,sucursal797@empresa.local,+54 455 834335,2026-01-24,-27.035537,-57.153064,2026-01-24,2026-02-16,0
798,Sucursal CÓR-0798,Calle 6900,17,2,5081,3,sucursal798@empresa.local,+54 283 747743,2026-05-20,-30.536194,-63.843437,2026-05-20,2026-05-31,0
799,Sucursal CAB-0799,Calle 6547,112,24,1715,1,sucursal799@empresa.local,+54 345 265603,2025-08-05,-45.239159,-60.438336,2025-08-05,2025-09-22,0
800,Sucursal CÓR-0800,Calle 3659,12,2,9085,2,sucursal800@empresa.local,+54 521 898868,2025-12-15,-36.309635,-53.093672,2025-12-15,2026-06-18,1
